date,number
2020/01/01 07:50,1033
2020/01/01 07:55,1216
2020/01/01 08:00,1128
2020/01/01 08:05,1129
2020/01/01 08:10,1171
2020/01/01 08:15,1222
2020/01/01 08:20,1156
2020/01/01 08:25,1076
2020/01/01 08:30,1320
2020/01/01 08:35,1278
2020/01/01 08:40,1526
2020/01/01 08:45,1491
2020/01/01 08:50,1648
2020/01/01 08:55,1421
2020/01/01 09:00,1823
2020/01/01 09:05,1804
2020/01/01 09:10,1900
2020/01/01 09:15,1913
2020/01/01 09:20,1984
2020/01/01 09:25,1905
2020/01/01 09:30,2082
2020/01/01 09:35,2014
2020/01/01 09:40,2046
2020/01/01 09:45,2230
2020/01/01 09:50,2123
2020/01/01 09:55,2385
2020/01/01 10:00,2182
2020/01/01 10:05,2059
2020/01/01 10:10,2596
2020/01/01 10:15,2665
2020/01/01 10:20,2712
2020/01/01 10:25,2599
2020/01/01 10:30,2597
2020/01/01 10:35,2509
2020/01/01 10:40,2896
2020/01/01 10:45,2640
2020/01/01 10:50,2630
2020/01/01 10:55,2987
2020/01/01 11:00,2493
2020/01/01 11:05,3193
2020/01/01 11:10,2863
2020/01/01 11:15,2909
2020/01/01 11:20,3062
2020/01/01 11:25,2856
2020/01/01 11:30,2912
2020/01/01 11:35,3615
2020/01/01 11:40,3032
2020/01/01 11:45,3255
2020/01/01 11:50,3275
2020/01/01 11:55,3365
2020/01/01 12:00,3219
2020/01/01 12:05,3471
2020/01/01 12:10,3837
2020/01/01 12:15,3579
2020/01/01 12:20,4043
2020/01/01 12:25,3419
2020/01/01 12:30,3274
2020/01/01 12:35,3045
2020/01/01 12:40,3142
2020/01/01 12:45,2629
2020/01/01 12:50,2801
2020/01/01 12:55,3185
2020/01/01 13:00,3131
2020/01/01 13:05,3358
2020/01/01 13:10,3404
2020/01/01 13:15,3218
2020/01/01 13:20,3330
2020/01/01 13:25,3492
2020/01/01 13:30,3534
2020/01/01 13:35,3801
2020/01/01 13:40,3694
2020/01/01 13:45,3401
2020/01/01 13:50,3646
2020/01/01 13:55,3204
2020/01/01 14:00,3090
2020/01/01 14:05,3610
2020/01/01 14:10,3051
2020/01/01 14:15,3014
2020/01/01 14:20,3395
2020/01/01 14:25,2936
2020/01/01 14:30,2909
2020/01/01 14:35,2973
2020/01/01 14:40,2808
2020/01/01 14:45,3206
2020/01/01 14:50,3393
2020/01/01 14:55,3455
2020/01/01 15:00,3281
2020/01/01 15:05,3378
2020/01/01 15:10,3593
2020/01/01 15:15,3086
2020/01/01 15:20,2995
2020/01/01 15:25,2946
2020/01/01 15:30,3242
2020/01/01 15:35,3028
2020/01/01 15:40,3156
2020/01/01 15:45,2922
2020/01/01 15:50,2899
2020/01/01 15:55,3094
2020/01/01 16:00,2449
2020/01/01 16:05,2705
2020/01/01 16:10,2881
2020/01/01 16:15,2833
2020/01/01 16:20,2844
2020/01/01 16:25,3077
2020/01/01 16:30,2490
2020/01/01 16:35,2683
2020/01/01 16:40,2583
2020/01/01 16:45,2889
2020/01/01 16:50,2520
2020/01/01 16:55,2496
2020/01/01 17:00,2657
2020/01/01 17:05,3100
2020/01/01 17:10,2722
2020/01/01 17:15,2682
2020/01/01 17:20,2523
2020/01/01 17:25,2515
2020/01/01 17:30,2700
2020/01/01 17:35,2587
2020/01/01 17:40,2715
2020/01/01 17:45,2530
2020/01/01 17:50,2343
2020/01/01 17:55,2525
2020/01/01 18:00,2281
2020/01/01 18:05,2225
2020/01/01 18:10,2383
2020/01/01 18:15,2375
2020/01/01 18:20,2322
2020/01/01 18:25,2118
2020/01/01 18:30,2234
2020/01/01 18:35,2230
2020/01/01 18:40,2385
2020/01/01 18:45,2162
2020/01/01 18:50,2442
2020/01/01 18:55,2135
2020/01/01 19:00,2059
2020/01/01 19:05,2379
2020/01/01 19:10,2083
2020/01/01 19:15,2268
2020/01/01 19:20,2342
2020/01/01 19:25,1908
2020/01/01 19:30,2134
2020/01/01 19:35,2325
2020/01/01 19:40,2132
2020/01/01 19:45,2211
2020/01/01 19:50,2214
2020/01/01 19:55,2356
2020/01/01 20:00,2156
2020/01/01 20:05,2004
2020/01/01 20:10,2158
2020/01/01 20:15,2129
2020/01/01 20:20,2094
2020/01/01 20:25,2365
2020/01/01 20:30,1921
2020/01/01 20:35,1933
2020/01/01 20:40,2308
2020/01/01 20:45,2191
2020/01/01 20:50,1885
2020/01/01 20:55,1857
2020/01/01 21:00,2156
2020/01/01 21:05,2620
2020/01/01 21:10,2117
2020/01/01 21:15,2248
2020/01/01 21:20,1973
2020/01/01 21:25,2145
2020/01/01 21:30,2050
2020/01/01 21:35,2059
2020/01/01 21:40,1938
2020/01/01 21:45,2007
2020/01/01 21:50,1897
2020/01/01 21:55,1971
2020/01/01 22:00,2185
2020/01/01 22:05,2071
2020/01/01 22:10,2031
2020/01/01 22:15,1715
2020/01/01 22:20,1756
2020/01/01 22:25,1504
2020/01/01 22:30,1652
2020/01/01 22:35,1377
2020/01/01 22:40,1493
2020/01/01 22:45,1488
2020/01/01 22:50,1509
2020/01/01 22:55,1434
2020/01/01 23:00,1381
2020/01/01 23:05,1431
2020/01/01 23:10,1425
2020/01/01 23:15,1307
2020/01/01 23:20,1280
2020/01/01 23:25,1056
2020/01/01 23:30,1153
2020/01/01 23:35,1206
2020/01/01 23:40,913
2020/01/01 23:45,923
2020/01/01 23:50,1101
2020/01/01 23:55,996
2020/01/02 00:00,966
2020/01/02 00:05,1055
2020/01/02 00:10,863
2020/01/02 00:15,1029
2020/01/02 00:20,1040
2020/01/02 00:25,943
2020/01/02 00:30,958
2020/01/02 00:35,904
2020/01/02 00:40,828
2020/01/02 00:45,819
2020/01/02 00:50,832
2020/01/02 00:55,610
2020/01/02 01:00,684
2020/01/02 01:05,828
2020/01/02 01:10,699
2020/01/02 01:15,626
2020/01/02 01:20,660
2020/01/02 01:25,582
2020/01/02 01:30,542
2020/01/02 01:35,404
2020/01/02 01:40,549
2020/01/02 01:45,608
2020/01/02 01:50,547
2020/01/02 01:55,618
2020/01/02 02:00,494
2020/01/02 02:05,467
2020/01/02 02:10,431
2020/01/02 02:15,434
2020/01/02 02:20,484
2020/01/02 02:25,436
2020/01/02 02:30,378
2020/01/02 02:35,386
2020/01/02 02:40,434
2020/01/02 02:45,476
2020/01/02 02:50,398
2020/01/02 02:55,341
2020/01/02 03:00,367
2020/01/02 03:05,332
2020/01/02 03:10,390
2020/01/02 03:15,318
2020/01/02 03:20,398
2020/01/02 03:25,395
2020/01/02 03:30,364
2020/01/02 03:35,402
2020/01/02 03:40,503
2020/01/02 03:45,487
2020/01/02 03:50,493
2020/01/02 03:55,376
2020/01/02 04:00,320
2020/01/02 04:05,286
2020/01/02 04:10,352
2020/01/02 04:15,295
2020/01/02 04:20,349
2020/01/02 04:25,383
2020/01/02 04:30,288
2020/01/02 04:35,221
2020/01/02 04:40,322
2020/01/02 04:45,354
2020/01/02 04:50,399
2020/01/02 04:55,347
2020/01/02 05:00,365
2020/01/02 05:05,361
2020/01/02 05:10,374
2020/01/02 05:15,329
2020/01/02 05:20,398
2020/01/02 05:25,331
2020/01/02 05:30,522
2020/01/02 05:35,469
2020/01/02 05:40,463
2020/01/02 05:45,467
2020/01/02 05:50,453
2020/01/02 05:55,530
2020/01/02 06:00,497
2020/01/02 06:05,582
2020/01/02 06:10,681
2020/01/02 06:15,603
2020/01/02 06:20,714
2020/01/02 06:25,821
2020/01/02 06:30,1023
2020/01/02 06:35,1129
2020/01/02 06:40,1192
2020/01/02 06:45,1109
2020/01/02 06:50,1449
2020/01/02 06:55,1525
2020/01/02 07:00,1888
2020/01/02 07:05,2778
2020/01/02 07:10,2506
2020/01/02 07:15,2285
2020/01/02 07:20,3005
2020/01/02 07:25,2459
2020/01/02 07:30,2791
2020/01/02 07:35,3157
2020/01/02 07:40,3115
2020/01/02 07:45,3076
2020/01/02 07:50,3437
2020/01/02 07:55,3583
2020/01/02 08:00,3525
2020/01/02 08:05,3768
2020/01/02 08:10,2967
2020/01/02 08:15,2227
2020/01/02 08:20,2487
2020/01/02 08:25,2107
2020/01/02 08:30,2295
2020/01/02 08:35,2499
2020/01/02 08:40,2429
2020/01/02 08:45,2295
2020/01/02 08:50,2334
2020/01/02 08:55,2466
2020/01/02 09:00,2523
2020/01/02 09:05,2326
2020/01/02 09:10,2364
2020/01/02 09:15,2185
2020/01/02 09:20,2159
2020/01/02 09:25,2120
2020/01/02 09:30,2164
2020/01/02 09:35,2021
2020/01/02 09:40,2076
2020/01/02 09:45,2401
2020/01/02 09:50,2258
2020/01/02 09:55,2067
2020/01/02 10:00,2083
2020/01/02 10:05,2554
2020/01/02 10:10,2487
2020/01/02 10:15,2092
2020/01/02 10:20,1972
2020/01/02 10:25,2345
2020/01/02 10:30,1895
2020/01/02 10:35,2010
2020/01/02 10:40,1978
2020/01/02 10:45,2249
2020/01/02 10:50,2224
2020/01/02 10:55,2096
2020/01/02 11:00,2248
2020/01/02 11:05,2449
2020/01/02 11:10,2566
2020/01/02 11:15,2381
2020/01/02 11:20,2265
2020/01/02 11:25,2061
2020/01/02 11:30,2170
2020/01/02 11:35,2335
2020/01/02 11:40,2349
2020/01/02 11:45,2592
2020/01/02 11:50,2287
2020/01/02 11:55,3048
2020/01/02 12:00,2870
2020/01/02 12:05,3243
2020/01/02 12:10,3065
2020/01/02 12:15,2556
2020/01/02 12:20,2338
2020/01/02 12:25,2705
2020/01/02 12:30,2561
2020/01/02 12:35,2919
2020/01/02 12:40,2389
2020/01/02 12:45,2346
2020/01/02 12:50,2282
2020/01/02 12:55,2133
2020/01/02 13:00,2016
2020/01/02 13:05,2169
2020/01/02 13:10,2124
2020/01/02 13:15,2191
2020/01/02 13:20,1989
2020/01/02 13:25,1793
2020/01/02 13:30,2113
2020/01/02 13:35,2133
2020/01/02 13:40,1939
2020/01/02 13:45,2196
2020/01/02 13:50,1986
2020/01/02 13:55,2217
2020/01/02 14:00,2117
2020/01/02 14:05,2240
2020/01/02 14:10,2203
2020/01/02 14:15,2025
2020/01/02 14:20,2050
2020/01/02 14:25,2436
2020/01/02 14:30,2440
2020/01/02 14:35,2361
2020/01/02 14:40,2386
2020/01/02 14:45,2387
2020/01/02 14:50,2119
2020/01/02 14:55,1728
2020/01/02 15:00,2076
2020/01/02 15:05,1940
2020/01/02 15:10,2201
2020/01/02 15:15,2217
2020/01/02 15:20,2158
2020/01/02 15:25,2094
2020/01/02 15:30,1940
2020/01/02 15:35,1985
2020/01/02 15:40,2359
2020/01/02 15:45,2371
2020/01/02 15:50,2462
2020/01/02 15:55,2480
2020/01/02 16:00,2262
2020/01/02 16:05,2456
2020/01/02 16:10,2609
2020/01/02 16:15,2695
2020/01/02 16:20,2681
2020/01/02 16:25,2935
2020/01/02 16:30,2463
2020/01/02 16:35,2946
2020/01/02 16:40,2904
2020/01/02 16:45,2822
2020/01/02 16:50,2583
2020/01/02 16:55,2682
2020/01/02 17:00,2594
2020/01/02 17:05,2891
2020/01/02 17:10,2680
2020/01/02 17:15,3105
2020/01/02 17:20,3304
2020/01/02 17:25,3398
2020/01/02 17:30,3557
2020/01/02 17:35,3345
2020/01/02 17:40,3195
2020/01/02 17:45,3202
2020/01/02 17:50,2997
2020/01/02 17:55,3079
2020/01/02 18:00,3238
2020/01/02 18:05,3287
2020/01/02 18:10,3017
2020/01/02 18:15,2944
2020/01/02 18:20,3101
2020/01/02 18:25,2954
2020/01/02 18:30,2893
2020/01/02 18:35,2968
2020/01/02 18:40,2804
2020/01/02 18:45,2612
2020/01/02 18:50,3363
2020/01/02 18:55,2754
2020/01/02 19:00,2857
2020/01/02 19:05,2969
2020/01/02 19:10,2840
2020/01/02 19:15,2529
2020/01/02 19:20,2254
2020/01/02 19:25,2448
2020/01/02 19:30,2281
2020/01/02 19:35,2321
2020/01/02 19:40,2371
2020/01/02 19:45,2444
2020/01/02 19:50,2491
2020/01/02 19:55,2519
2020/01/02 20:00,2476
2020/01/02 20:05,2586
2020/01/02 20:10,2620
2020/01/02 20:15,2230
2020/01/02 20:20,2154
2020/01/02 20:25,2149
2020/01/02 20:30,2204
2020/01/02 20:35,2457
2020/01/02 20:40,2345
2020/01/02 20:45,2826
2020/01/02 20:50,3081
2020/01/02 20:55,2770
2020/01/02 21:00,2530
2020/01/02 21:05,3213
2020/01/02 21:10,2795
2020/01/02 21:15,2876
2020/01/02 21:20,2840
2020/01/02 21:25,2649
2020/01/02 21:30,2643
2020/01/02 21:35,2243
2020/01/02 21:40,2180
2020/01/02 21:45,2394
2020/01/02 21:50,2460
2020/01/02 21:55,2487
2020/01/02 22:00,2202
2020/01/02 22:05,1955
2020/01/02 22:10,2022
2020/01/02 22:15,1833
2020/01/02 22:20,1908
2020/01/02 22:25,1788
2020/01/02 22:30,1799
2020/01/02 22:35,1948
2020/01/02 22:40,1922
2020/01/02 22:45,1695
2020/01/02 22:50,2017
2020/01/02 22:55,1628
2020/01/02 23:00,1565
2020/01/02 23:05,1303
2020/01/02 23:10,1250
2020/01/02 23:15,1193
2020/01/02 23:20,1453
2020/01/02 23:25,1270
2020/01/02 23:30,1318
2020/01/02 23:35,1385
2020/01/02 23:40,1156
2020/01/02 23:45,1059
2020/01/02 23:50,1238
2020/01/02 23:55,1017
2020/01/03 00:00,950
2020/01/03 00:05,1087
2020/01/03 00:10,819
2020/01/03 00:15,947
2020/01/03 00:20,849
2020/01/03 00:25,680
2020/01/03 00:30,713
2020/01/03 00:35,776
2020/01/03 00:40,767
2020/01/03 00:45,754
2020/01/03 00:50,916
2020/01/03 00:55,709
2020/01/03 01:00,745
2020/01/03 01:05,703
2020/01/03 01:10,635
2020/01/03 01:15,742
2020/01/03 01:20,697
2020/01/03 01:25,519
2020/01/03 01:30,419
2020/01/03 01:35,528
2020/01/03 01:40,478
2020/01/03 01:45,488
2020/01/03 01:50,538
2020/01/03 01:55,390
2020/01/03 02:00,539
2020/01/03 02:05,504
2020/01/03 02:10,628
2020/01/03 02:15,478
2020/01/03 02:20,592
2020/01/03 02:25,429
2020/01/03 02:30,432
2020/01/03 02:35,415
2020/01/03 02:40,421
2020/01/03 02:45,367
2020/01/03 02:50,346
2020/01/03 02:55,340
2020/01/03 03:00,342
2020/01/03 03:05,434
2020/01/03 03:10,312
2020/01/03 03:15,306
2020/01/03 03:20,307
2020/01/03 03:25,369
2020/01/03 03:30,336
2020/01/03 03:35,394
2020/01/03 03:40,387
2020/01/03 03:45,459
2020/01/03 03:50,490
2020/01/03 03:55,452
2020/01/03 04:00,383
2020/01/03 04:05,339
2020/01/03 04:10,322
2020/01/03 04:15,362
2020/01/03 04:20,347
2020/01/03 04:25,433
2020/01/03 04:30,314
2020/01/03 04:35,309
2020/01/03 04:40,279
2020/01/03 04:45,340
2020/01/03 04:50,355
2020/01/03 04:55,283
2020/01/03 05:00,193
2020/01/03 05:05,226
2020/01/03 05:10,181
2020/01/03 05:15,193
2020/01/03 05:20,230
2020/01/03 05:25,220
2020/01/03 05:30,308
2020/01/03 05:35,388
2020/01/03 05:40,393
2020/01/03 05:45,384
2020/01/03 05:50,445
2020/01/03 05:55,420
2020/01/03 06:00,720
2020/01/03 06:05,615
2020/01/03 06:10,585
2020/01/03 06:15,609
2020/01/03 06:20,622
2020/01/03 06:25,768
2020/01/03 06:30,730
2020/01/03 06:35,791
2020/01/03 06:40,1065
2020/01/03 06:45,1204
2020/01/03 06:50,1256
2020/01/03 06:55,1447
2020/01/03 07:00,1983
2020/01/03 07:05,2164
2020/01/03 07:10,2016
2020/01/03 07:15,2153
2020/01/03 07:20,2427
2020/01/03 07:25,2381
2020/01/03 07:30,2405
2020/01/03 07:35,2649
2020/01/03 07:40,2740
2020/01/03 07:45,3059
2020/01/03 07:50,2783
2020/01/03 07:55,2761
2020/01/03 08:00,2773
2020/01/03 08:05,2993
2020/01/03 08:10,2516
2020/01/03 08:15,2631
2020/01/03 08:20,2318
2020/01/03 08:25,2371
2020/01/03 08:30,2688
2020/01/03 08:35,2483
2020/01/03 08:40,2832
2020/01/03 08:45,2942
2020/01/03 08:50,2328
2020/01/03 08:55,2468
2020/01/03 09:00,2243
2020/01/03 09:05,2392
2020/01/03 09:10,2182
2020/01/03 09:15,2266
2020/01/03 09:20,2509
2020/01/03 09:25,2187
2020/01/03 09:30,2076
2020/01/03 09:35,2135
2020/01/03 09:40,1738
2020/01/03 09:45,2026
2020/01/03 09:50,2134
2020/01/03 09:55,1987
2020/01/03 10:00,1965
2020/01/03 10:05,2048
2020/01/03 10:10,2136
2020/01/03 10:15,2086
2020/01/03 10:20,2105
2020/01/03 10:25,1987
2020/01/03 10:30,2132
2020/01/03 10:35,2312
2020/01/03 10:40,2045
2020/01/03 10:45,1892
2020/01/03 10:50,2096
2020/01/03 10:55,1848
2020/01/03 11:00,1880
2020/01/03 11:05,2273
2020/01/03 11:10,2583
2020/01/03 11:15,1976
2020/01/03 11:20,2396
2020/01/03 11:25,2266
2020/01/03 11:30,2564
2020/01/03 11:35,2256
2020/01/03 11:40,2271
2020/01/03 11:45,2442
2020/01/03 11:50,2419
2020/01/03 11:55,2850
2020/01/03 12:00,2896
2020/01/03 12:05,3459
2020/01/03 12:10,2864
2020/01/03 12:15,2674
2020/01/03 12:20,2953
2020/01/03 12:25,2362
2020/01/03 12:30,2042
2020/01/03 12:35,2225
2020/01/03 12:40,2090
2020/01/03 12:45,2272
2020/01/03 12:50,2122
2020/01/03 12:55,2391
2020/01/03 13:00,2456
2020/01/03 13:05,2306
2020/01/03 13:10,1823
2020/01/03 13:15,2121
2020/01/03 13:20,1929
2020/01/03 13:25,1871
2020/01/03 13:30,1988
2020/01/03 13:35,1940
2020/01/03 13:40,1942
2020/01/03 13:45,2018
2020/01/03 13:50,2142
2020/01/03 13:55,2041
2020/01/03 14:00,2058
2020/01/03 14:05,2544
2020/01/03 14:10,2111
2020/01/03 14:15,2166
2020/01/03 14:20,2130
2020/01/03 14:25,1971
2020/01/03 14:30,2214
2020/01/03 14:35,2103
2020/01/03 14:40,2232
2020/01/03 14:45,2232
2020/01/03 14:50,2196
2020/01/03 14:55,2110
2020/01/03 15:00,1888
2020/01/03 15:05,2437
2020/01/03 15:10,2349
2020/01/03 15:15,2191
2020/01/03 15:20,2064
2020/01/03 15:25,2049
2020/01/03 15:30,2110
2020/01/03 15:35,2164
2020/01/03 15:40,2420
2020/01/03 15:45,2709
2020/01/03 15:50,2645
2020/01/03 15:55,2665
2020/01/03 16:00,2587
2020/01/03 16:05,2832
2020/01/03 16:10,2788
2020/01/03 16:15,2360
2020/01/03 16:20,2438
2020/01/03 16:25,2229
2020/01/03 16:30,2836
2020/01/03 16:35,2931
2020/01/03 16:40,2713
2020/01/03 16:45,3187
2020/01/03 16:50,3002
2020/01/03 16:55,3247
2020/01/03 17:00,3082
2020/01/03 17:05,3387
2020/01/03 17:10,3436
2020/01/03 17:15,3557
2020/01/03 17:20,3282
2020/01/03 17:25,3717
2020/01/03 17:30,3415
2020/01/03 17:35,3232
2020/01/03 17:40,3427
2020/01/03 17:45,3481
2020/01/03 17:50,3415
2020/01/03 17:55,2998
2020/01/03 18:00,3304
2020/01/03 18:05,3828
2020/01/03 18:10,3925
2020/01/03 18:15,3585
2020/01/03 18:20,3216
2020/01/03 18:25,3073
2020/01/03 18:30,2934
2020/01/03 18:35,2894
2020/01/03 18:40,3222
2020/01/03 18:45,2889
2020/01/03 18:50,3466
2020/01/03 18:55,3175
2020/01/03 19:00,3224
2020/01/03 19:05,2791
2020/01/03 19:10,2748
2020/01/03 19:15,2740
2020/01/03 19:20,2490
2020/01/03 19:25,2418
2020/01/03 19:30,2481
2020/01/03 19:35,2522
2020/01/03 19:40,1989
2020/01/03 19:45,2174
2020/01/03 19:50,2486
2020/01/03 19:55,2461
2020/01/03 20:00,2702
2020/01/03 20:05,2543
2020/01/03 20:10,2357
2020/01/03 20:15,1865
2020/01/03 20:20,2350
2020/01/03 20:25,2070
2020/01/03 20:30,1485
2020/01/03 20:35,836
2020/01/03 20:40,427
2020/01/03 20:45,275
2020/01/03 20:50,310
2020/01/03 20:55,198
2020/01/03 21:00,79
2020/01/03 21:05,8
2020/01/03 21:10,3
2020/01/03 21:15,8
2020/01/03 21:20,299
2020/01/03 21:25,1077
2020/01/03 21:30,1786
2020/01/03 21:35,2175
2020/01/03 21:40,2736
2020/01/03 21:45,2820
2020/01/03 21:50,3131
2020/01/03 21:55,2242
2020/01/03 22:00,2148
2020/01/03 22:05,2217
2020/01/03 22:10,2125
2020/01/03 22:15,1828
2020/01/03 22:20,2341
2020/01/03 22:25,2063
2020/01/03 22:30,1792
2020/01/03 22:35,2050
2020/01/03 22:40,1665
2020/01/03 22:45,1561
2020/01/03 22:50,1850
2020/01/03 22:55,1593
2020/01/03 23:00,1759
2020/01/03 23:05,1589
2020/01/03 23:10,1395
2020/01/03 23:15,1241
2020/01/03 23:20,1220
2020/01/03 23:25,1317
2020/01/03 23:30,1420
2020/01/03 23:35,1142
2020/01/03 23:40,1157
2020/01/03 23:45,1244
2020/01/03 23:50,1310
2020/01/03 23:55,1124
2020/01/04 00:00,1456
2020/01/04 00:05,1216
2020/01/04 00:10,1187
2020/01/04 00:15,980
2020/01/04 00:20,993
2020/01/04 00:25,981
2020/01/04 00:30,1031
2020/01/04 00:35,790
2020/01/04 00:40,841
2020/01/04 00:45,726
2020/01/04 00:50,677
2020/01/04 00:55,932
2020/01/04 01:00,861
2020/01/04 01:05,959
2020/01/04 01:10,890
2020/01/04 01:15,813
2020/01/04 01:20,797
2020/01/04 01:25,652
2020/01/04 01:30,635
2020/01/04 01:35,606
2020/01/04 01:40,704
2020/01/04 01:45,650
2020/01/04 01:50,820
2020/01/04 01:55,606
2020/01/04 02:00,650
2020/01/04 02:05,820
2020/01/04 02:10,713
2020/01/04 02:15,714
2020/01/04 02:20,652
2020/01/04 02:25,604
2020/01/04 02:30,588
2020/01/04 02:35,587
2020/01/04 02:40,423
2020/01/04 02:45,484
2020/01/04 02:50,402
2020/01/04 02:55,399
2020/01/04 03:00,470
2020/01/04 03:05,474
2020/01/04 03:10,427
2020/01/04 03:15,506
2020/01/04 03:20,650
2020/01/04 03:25,459
2020/01/04 03:30,519
2020/01/04 03:35,455
2020/01/04 03:40,353
2020/01/04 03:45,461
2020/01/04 03:50,551
2020/01/04 03:55,442
2020/01/04 04:00,427
2020/01/04 04:05,376
2020/01/04 04:10,350
2020/01/04 04:15,388
2020/01/04 04:20,330
2020/01/04 04:25,259
2020/01/04 04:30,274
2020/01/04 04:35,531
2020/01/04 04:40,416
2020/01/04 04:45,520
2020/01/04 04:50,485
2020/01/04 04:55,441
2020/01/04 05:00,410
2020/01/04 05:05,425
2020/01/04 05:10,300
2020/01/04 05:15,421
2020/01/04 05:20,368
2020/01/04 05:25,324
2020/01/04 05:30,354
2020/01/04 05:35,366
2020/01/04 05:40,503
2020/01/04 05:45,462
2020/01/04 05:50,469
2020/01/04 05:55,505
2020/01/04 06:00,462
2020/01/04 06:05,427
2020/01/04 06:10,389
2020/01/04 06:15,551
2020/01/04 06:20,602
2020/01/04 06:25,632
2020/01/04 06:30,626
2020/01/04 06:35,601
2020/01/04 06:40,761
2020/01/04 06:45,932
2020/01/04 06:50,941
2020/01/04 06:55,1009
2020/01/04 07:00,1453
2020/01/04 07:05,1456
2020/01/04 07:10,1250
2020/01/04 07:15,1215
2020/01/04 07:20,1549
2020/01/04 07:25,1935
2020/01/04 07:30,1969
2020/01/04 07:35,2331
2020/01/04 07:40,1888
2020/01/04 07:45,1688
2020/01/04 07:50,1927
2020/01/04 07:55,1843
2020/01/04 08:00,2027
2020/01/04 08:05,1765
2020/01/04 08:10,1653
2020/01/04 08:15,1946
2020/01/04 08:20,1788
2020/01/04 08:25,1949
2020/01/04 08:30,1769
2020/01/04 08:35,2141
2020/01/04 08:40,1967
2020/01/04 08:45,1804
2020/01/04 08:50,2484
2020/01/04 08:55,2190
2020/01/04 09:00,2014
2020/01/04 09:05,2104
2020/01/04 09:10,2166
2020/01/04 09:15,2275
2020/01/04 09:20,2204
2020/01/04 09:25,2037
2020/01/04 09:30,2108
2020/01/04 09:35,2320
2020/01/04 09:40,2071
2020/01/04 09:45,2010
2020/01/04 09:50,2504
2020/01/04 09:55,2682
2020/01/04 10:00,2369
2020/01/04 10:05,2653
2020/01/04 10:10,2177
2020/01/04 10:15,2372
2020/01/04 10:20,2299
2020/01/04 10:25,2612
2020/01/04 10:30,2778
2020/01/04 10:35,2562
2020/01/04 10:40,2769
2020/01/04 10:45,2825
2020/01/04 10:50,2778
2020/01/04 10:55,2716
2020/01/04 11:00,2756
2020/01/04 11:05,2738
2020/01/04 11:10,2622
2020/01/04 11:15,2411
2020/01/04 11:20,2140
2020/01/04 11:25,2650
2020/01/04 11:30,2943
2020/01/04 11:35,2309
2020/01/04 11:40,2609
2020/01/04 11:45,2752
2020/01/04 11:50,2313
2020/01/04 11:55,2888
2020/01/04 12:00,2432
2020/01/04 12:05,3114
2020/01/04 12:10,3182
2020/01/04 12:15,2936
2020/01/04 12:20,2915
2020/01/04 12:25,2607
2020/01/04 12:30,2665
2020/01/04 12:35,2675
2020/01/04 12:40,2590
2020/01/04 12:45,2112
2020/01/04 12:50,2481
2020/01/04 12:55,2721
2020/01/04 13:00,2745
2020/01/04 13:05,2773
2020/01/04 13:10,2252
